FuelClass,class_id,split,PortHills2017_stack_pre_B2,PortHills2017_stack_pre_B3,PortHills2017_stack_pre_B4,PortHills2017_stack_pre_B5,PortHills2017_stack_pre_B6,PortHills2017_stack_pre_B7,PortHills2017_stack_post_B2,PortHills2017_stack_post_B3,PortHills2017_stack_post_B4,PortHills2017_stack_post_B5,PortHills2017_stack_post_B6,PortHills2017_stack_post_B7,PortHills2017_stack_NBR_pre,PortHills2017_stack_NBR_post,PortHills2017_stack_dNBR,PortHills2017_stack_NDVI,PortHills2017_stack_BSI,PortHills2017_stack_severity,PortHills2017_stack_valid_data,PortHills2017_stack_elev,PortHills2017_stack_slope,PortHills2017_stack_northness
exotic_pine,3,train,0.04543749988079071,0.07469750195741653,0.08690749853849411,0.33132749795913696,0.2190449982881546,0.12999999523162842,0.07332249730825424,0.087677501142025,0.08690749853849411,0.153416246175766,0.17120875418186188,0.15674374997615814,0.436409056186676,-0.010728334076702595,326.67779541015625,0.5844082832336426,-0.10372152179479599,2.0,1.0,130.0,21.931053161621094,0.04020536318421364
exotic_pine,3,train,0.021265000104904175,0.033832501620054245,0.02838749997317791,0.17023250460624695,0.10519500076770782,0.049012500792741776,0.013647500425577164,0.056767500936985016,0.051954999566078186,0.1585724949836731,0.1457574963569641,0.11468250304460526,0.5528974533081055,0.16061919927597046,271.8186340332031,0.7141526341438293,-0.17815615236759186,2.0,1.0,85.0,27.24859619140625,-0.5657830238342285
exotic_pine,3,train,0.014967500232160091,0.02277749963104725,0.016397500410676003,0.24558250606060028,0.08245249837636948,0.03435499966144562,0.05701500177383423,0.056877501308918,0.06339500099420547,0.13690249621868134,0.15243999660015106,0.12683750689029694,0.7545523643493652,0.038162585347890854,595.93017578125,0.8748186826705933,-0.4499165415763855,2.0,1.0,150.0,21.9196720123291,6.123234262925839e-17
exotic_pine,3,valid,0.009770000353455544,0.01844624988734722,0.011461249552667141,0.22202874720096588,0.05880250036716461,0.023726249113678932,-0.029541250318288803,-0.0021237500477582216,-0.007871249690651894,0.12708500027656555,0.04168374836444855,0.0242762491106987,0.8069113492965698,0.6792276501655579,7.224086761474609,0.9018266201019287,-0.5347734093666077,0.0,1.0,267.0,13.56525707244873,0.6709019541740417
exotic_pine,3,valid,0.012478750199079514,0.02115499973297119,0.01363375037908554,0.21074000000953674,0.06317500025033951,0.027191249653697014,0.0351249985396862,0.06114000082015991,0.05948999896645546,0.11031000316143036,0.1090174987912178,0.10167499631643295,0.7714360952377319,0.04073401540517807,610.2424926757812,0.8784728646278381,-0.48798859119415283,2.0,1.0,329.0,27.44906997680664,0.9660846590995789
exotic_pine,3,train,0.035702500492334366,0.060452498495578766,0.059105001389980316,0.35272249579429626,0.17848250269889832,0.09790749847888947,0.06512749940156937,0.08133874833583832,0.08319500088691711,0.14531749486923218,0.15927374362945557,0.15259124338626862,0.5654639005661011,-0.024416033178567886,469.42034912109375,0.7129623293876648,-0.24094966053962708,2.0,1.0,75.0,21.113584518432617,0.37729793787002563
exotic_pine,3,train,0.04659250006079674,0.07442250102758408,0.09356249868869781,0.28966501355171204,0.18618249893188477,0.09914500266313553,0.052642498165369034,0.07315749675035477,0.07310249656438828,0.17474250495433807,0.1705625057220459,0.14193500578403473,0.4900079667568207,0.10359908640384674,265.94927978515625,0.5117130279541016,-0.0917406976222992,1.0,1.0,46.0,20.825166702270508,-0.34046629071235657
broadleaf_scrub,4,train,0.0284425001591444,0.06034250184893608,0.041298750787973404,0.5457174777984619,0.2063950002193451,0.0851062536239624,0.003953749779611826,0.023588750511407852,0.02600874938070774,0.06302375346422195,0.11234500259160995,0.11759749799966812,0.7301742434501648,-0.3021446764469147,911.8593139648438,0.8592926263809204,-0.3972315490245819,3.0,1.0,372.0,30.07632827758789,0.9224153161048889
broadleaf_scrub,4,train,0.04235750064253807,0.07876750081777573,0.09578999876976013,0.3417224884033203,0.18887749314308167,0.09645000100135803,0.03259500116109848,0.051487501710653305,0.05553000047802925,0.10148250311613083,0.09873250126838684,0.09438750147819519,0.5597624182701111,0.03622300550341606,403.079833984375,0.5621153712272644,-0.1486547589302063,2.0,1.0,303.0,17.84740447998047,0.5530365705490112
broadleaf_scrub,4,valid,0.02320374920964241,0.058348748832941055,0.03197624906897545,0.6001675128936768,0.17204749584197998,0.06486625224351883,0.044144999235868454,0.065870001912117,0.07587999850511551,0.21513999998569489,0.159232497215271,0.10943000018596649,0.804923415184021,0.32569244503974915,358.7713928222656,0.8988323211669922,-0.5068286657333374,2.0,1.0,364.0,18.829978942871094,0.6171078085899353
broadleaf_scrub,4,train,0.022915000095963478,0.0659250020980835,0.03418999910354614,0.5286675095558167,0.16267000138759613,0.06168999895453453,0.03674750030040741,0.05434750020503998,0.06716249883174896,0.1597824990749359,0.14435499906539917,0.09955749660730362,0.7910079956054688,0.23222410678863525,438.32427978515625,0.8785127401351929,-0.47394755482673645,2.0,1.0,410.0,25.36794662475586,-0.44382837414741516
broadleaf_scrub,4,valid,0.024922499433159828,0.04792625084519386,0.03505624830722809,0.33636000752449036,0.14414875209331512,0.06757500022649765,-0.026282500475645065,-0.005506250075995922,-0.011061250232160091,0.047788750380277634,0.08334624767303467,0.07598999887704849,0.6654164791107178,-0.22783595323562622,772.7928466796875,0.8112292885780334,-0.33687642216682434,3.0,1.0,73.0,12.596750259399414,-0.43463531136512756
broadleaf_scrub,4,train,0.019780000671744347,0.0507037490606308,0.029625000432133675,0.41726499795913696,0.12276750057935715,0.04857249930500984,0.022859999909996986,0.04329250007867813,0.03674750030040741,0.26857250928878784,0.10258249938488007,0.061717499047517776,0.7914615869522095,0.6262829899787903,44.719058990478516,0.86741703748703,-0.4829222857952118,0.0,1.0,395.0,21.591583251953125,-0.9407735466957092
broadleaf_scrub,4,valid,0.01839124970138073,0.04637249931693077,0.02792000025510788,0.4636574983596802,0.12246499955654144,0.04748624935746193,0.018789999186992645,0.04444750025868416,0.03413499891757965,0.23459625244140625,0.09730249643325806,0.06823500245809555,0.8141961097717285,0.5493530035018921,144.38352966308594,0.8864065408706665,-0.5244244933128357,1.0,1.0,316.0,13.564427375793457,-0.6709445714950562
broadleaf_scrub,4,train,0.023258749395608902,0.06584250181913376,0.03407999873161316,0.6357524991035461,0.18306125700473785,0.06816624850034714,0.04964499920606613,0.07236000150442123,0.08682499825954437,0.20799000561237335,0.17375250160694122,0.11954999715089798,0.8063235282897949,0.27001282572746277,415.8511047363281,0.8982431888580322,-0.504330039024353,2.0,1.0,316.0,24.688282012939453,0.7747015357017517
broadleaf_scrub,4,train,0.024083750322461128,0.04309999942779541,0.029844999313354492,0.3663487434387207,0.15721124410629272,0.06818000227212906,0.020797500386834145,0.026531249284744263,0.023891249671578407,0.04729374870657921,0.08235625177621841,0.09243500232696533,0.6861887574195862,-0.3230634331703186,888.7926025390625,0.8493413925170898,-0.3521735370159149,3.0,1.0,204.0,16.232873916625977,0.05559958145022392
broadleaf_scrub,4,train,0.02324499934911728,0.05355000123381615,0.03542749956250191,0.4968774914741516,0.15279750525951385,0.05899500101804733,0.049892500042915344,0.05935249850153923,0.06498999893665314,0.08987750113010406,0.13764500617980957,0.1639624983072281,0.787739098072052,-0.2918570637702942,959.1365966796875,0.8668902516365051,-0.4685518145561218,3.0,1.0,285.0,18.295677185058594,0.9791937470436096
broadleaf_scrub,4,train,0.018789999186992645,0.047885000705718994,0.025939999148249626,0.4122599959373474,0.12196999788284302,0.05030500143766403,0.019532499834895134,0.043072499334812164,0.03058749996125698,0.32569000124931335,0.10227999836206436,0.04810500144958496,0.7824954390525818,0.7426129579544067,-80.57708740234375,0.8816065788269043,-0.4890493154525757,0.0,1.0,371.0,21.23147201538086,-1.0
broadleaf_scrub,4,train,0.017057500779628754,0.036953750997781754,0.02213124930858612,0.2986850142478943,0.09493750333786011,0.04043250158429146,0.03479500114917755,0.04857249930500984,0.04917750135064125,0.08729249984025955,0.0830025002360344,0.08561500161886215,0.7615428566932678,0.009701719507575035,631.3815307617188,0.8620316386222839,-0.4590309262275696,2.0,1.0,385.0,18.560359954833984,0.048211295157670975
broadleaf_scrub,4,train,0.026778750121593475,0.04850374907255173,0.0458500012755394,0.2793937623500824,0.13812625408172607,0.07249750196933746,0.02363000065088272,0.03937375172972679,0.041298750787973404,0.10486499965190887,0.09523999691009521,0.07534375041723251,0.5879550576210022,0.16381695866584778,303.67852783203125,0.7180576324462891,-0.2493044137954712,2.0,1.0,250.0,20.33421516418457,0.26208627223968506
broadleaf_scrub,4,valid,0.016411250457167625,0.04077624902129173,0.023836249485611916,0.31382375955581665,0.09935124963521957,0.04000625014305115,0.024675000458955765,0.03198999911546707,0.03589500114321709,0.08412999659776688,0.07244250178337097,0.048682499676942825,0.7738673686981201,0.2668988108634949,386.50897216796875,0.85881507396698,-0.4566326141357422,2.0,1.0,275.0,29.77890968322754,-0.9618458151817322
broadleaf_scrub,4,train,0.03179749846458435,0.06492125242948532,0.04953499883413315,0.4863312542438507,0.1940612494945526,0.09016624838113785,0.028085000813007355,0.03489125147461891,0.03489125147461891,0.06237750127911568,0.10475499927997589,0.11680000275373459,0.6871929168701172,-0.3037351369857788,870.4684448242188,0.8151217699050903,-0.3604089319705963,3.0,1.0,188.0,17.97964096069336,0.9976227283477783
broadleaf_scrub,4,train,0.018872499465942383,0.0448325015604496,0.030738750472664833,0.34163999557495117,0.11751499772071838,0.04908125102519989,0.017194999381899834,0.04613874852657318,0.03589500114321709,0.21427375078201294,0.0939750000834465,0.06347750127315521,0.7487658858299255,0.54291832447052,85.3879623413086,0.8349059820175171,-0.417202889919281,0.0,1.0,360.0,23.9506778717041,0.29154178500175476
broadleaf_scrub,4,train,0.017621250823140144,0.04791250079870224,0.02386374957859516,0.3975887596607208,0.10859125107526779,0.04325124993920326,0.017580000683665276,0.04062499850988388,0.026875000447034836,0.3199149966239929,0.09378249943256378,0.04411749914288521,0.8037779927253723,0.7576177716255188,-74.29936981201172,0.8867547512054443,-0.5162919163703918,0.0,1.0,379.0,21.08883285522461,-0.16790378093719482
broadleaf_scrub,4,train,0.015599999576807022,0.0383012518286705,0.02006874978542328,0.3346962630748749,0.09675250202417374,0.03762749955058098,0.016397500410676003,0.037105001509189606,0.025335000827908516,0.2512750029563904,0.07907000184059143,0.03908500075340271,0.7978774905204773,0.7307824492454529,-53.36455154418945,0.8868617415428162,-0.4998207092285156,0.0,1.0,349.0,21.496883392333984,-0.7809305191040039
broadleaf_scrub,4,valid,0.028277499601244926,0.05616249889135361,0.041450001299381256,0.42056500911712646,0.17342250049114227,0.07698000222444534,0.037201251834630966,0.05042875185608864,0.052326250821352005,0.08499625325202942,0.14737999439239502,0.16760624945163727,0.6905606389045715,-0.3270355463027954,897.1365966796875,0.8205686211585999,-0.3525157570838928,3.0,1.0,209.0,17.76093101501465,0.9602101445198059
broadleaf_scrub,4,valid,0.026531249284744263,0.046111248433589935,0.034396249800920486,0.2837662398815155,0.12403249740600586,0.05959999933838844,-0.0062350002117455006,0.029680000618100166,0.03043624944984913,0.09088125079870224,0.1232212483882904,0.11509499698877335,0.6528488397598267,-0.11755602806806564,649.9452514648438,0.783781886100769,-0.32400307059288025,2.0,1.0,96.0,23.38332748413086,-0.5615642070770264
broadleaf_scrub,4,valid,0.01899624988436699,0.05033250153064728,0.028263749554753304,0.29391375184059143,0.1127299964427948,0.04563000053167343,0.020137500017881393,0.04870999976992607,0.029680000618100166,0.2886199951171875,0.09771499782800674,0.042797498404979706,0.7312275767326355,0.7417305707931519,-130.96261596679688,0.8245455026626587,-0.37875044345855713,0.0,1.0,410.0,25.260793685913086,0.6518183946609497
broadleaf_scrub,4,valid,0.021594999358057976,0.04103749990463257,0.029432499781250954,0.25418999791145325,0.10324250161647797,0.04596000164747238,None,None,None,None,None,None,0.6937531232833862,None,None,0.7924529910087585,-0.3503647744655609,None,0.0,106.0,32.07351303100586,-0.5166407227516174
