SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.02984500000000001,0.05451250000000002,0.0447225,0.34298750000000006,0.1563175,0.07931749999999999,18,172.6089444,-43.6042387,pasture,1,train,0.0197725,0.7692992184880453
0.042027499999999995,0.07588,0.0569325,0.464015,0.22207,0.10931999999999997,19,172.6250968,-43.589162,pasture,1,train,0.024378750000000005,0.78142711117723
0.038589999999999985,0.06908750000000002,0.05165249999999999,0.38762,0.1796375,0.08616499999999999,20,172.6180811,-43.586009,pasture,1,train,0.02178000000000002,0.7648270720338742
0.03174250000000001,0.05709750000000002,0.041724999999999984,0.3099325,0.18260749999999998,0.08633000000000002,21,172.6185414,-43.5892368,pasture,1,train,0.017668749999999997,0.7626952361317477
0.05148750000000002,0.07659500000000002,0.06449500000000002,0.31345249999999997,0.2059825,0.1167725,22,172.5929432,-43.6030926,pasture,1,train,0.019057500000000005,0.6587092122583161
0.0387275,0.06988499999999997,0.0595175,0.373925,0.22834,0.13016499999999998,23,172.5846507,-43.6273699,pasture,1,train,0.02597374999999999,0.7253730310248764
0.04397999999999999,0.07500000000000001,0.08558749999999998,0.29907,0.23202499999999998,0.12392249999999999,24,172.6248645,-43.6247679,pasture,1,train,0.036313750000000006,0.5549937281867636
0.037544999999999995,0.0689225,0.06457750000000001,0.28631,0.17620000000000002,0.09174749999999998,25,172.6259248,-43.5879908,pasture,1,valid,0.02920500000000001,0.6319190623775426
0.03606000000000001,0.061992500000000006,0.05839,0.2645575,0.181645,0.10453499999999999,26,172.605637,-43.6153305,pasture,1,train,0.024131249999999993,0.6383932372908909
0.026077500000000003,0.05206499999999997,0.038754999999999984,0.34334499999999996,0.17061749999999998,0.079015,27,172.5912038,-43.6132994,pasture,1,train,0.019332499999999975,0.7971473436273228
0.03792999999999999,0.0716175,0.059242499999999976,0.41006000000000004,0.22327999999999998,0.115315,28,172.5897066,-43.6258064,pasture,1,train,0.027499999999999997,0.7475295784701766
0.04915,0.079015,0.07676,0.33866999999999997,0.2606525,0.145895,29,172.6151508,-43.5969014,pasture,1,train,0.0287375,0.6304551910069085
0.04216500000000001,0.0770075,0.05564000000000002,0.49905000000000005,0.224215,0.10854999999999998,30,172.5966711,-43.6023932,pasture,1,valid,0.024158750000000007,0.7993834393985828
0.04587749999999999,0.08699000000000001,0.061167499999999986,0.5204725000000001,0.2553725,0.11949500000000002,31,172.596206,-43.6025248,pasture,1,valid,0.02820125000000001,0.78967230589368
0.04183500000000001,0.07461499999999999,0.055117499999999986,0.3950725,0.23428,0.11377500000000002,32,172.6224571,-43.6219377,pasture,1,train,0.023031249999999975,0.7551367200515339
0.048765,0.08341500000000002,0.0711775,0.44468250000000004,0.2744575,0.140175,33,172.6104226,-43.615804,pasture,1,valid,0.028531250000000008,0.7240433450936301
0.033915,0.05539250000000001,0.0536875,0.31551500000000005,0.20669749999999998,0.09920000000000001,34,172.6392837,-43.6096257,pasture,1,train,0.020625000000000004,0.7091704416952757
0.03746250000000001,0.07079249999999998,0.061195,0.36047750000000006,0.20870500000000003,0.10643249999999999,35,172.6046957,-43.606006,pasture,1,train,0.02853124999999998,0.7097510508747903
0.05957249999999997,0.0952675,0.10098750000000001,0.42128000000000004,0.34518750000000004,0.1846425,36,172.5968177,-43.6252541,pasture,1,valid,0.038555000000000034,0.6132728917652351
0.029679999999999984,0.05212,0.05352249999999997,0.2281475,0.16110249999999998,0.08335999999999999,37,172.6469974,-43.603067,pasture,1,train,0.023141250000000002,0.6199630773600314
0.0505525,0.08531250000000001,0.07513750000000002,0.42029,0.31361750000000005,0.16030499999999998,38,172.583383,-43.6225239,pasture,1,train,0.02967250000000002,0.6966761029615836
0.04111999999999999,0.07623750000000001,0.0597375,0.429915,0.23769,0.11954999999999999,39,172.6223958,-43.6222068,pasture,1,train,0.026867500000000016,0.7560004288755802
0.03495999999999999,0.06862000000000001,0.060012500000000024,0.36542749999999996,0.19391000000000003,0.09510249999999998,40,172.6167984,-43.6191254,pasture,1,train,0.029356250000000028,0.7178803121474238
0.045685,0.0809125,0.06919750000000002,0.38462250000000003,0.2697825,0.13307999999999998,41,172.5913116,-43.6200596,pasture,1,train,0.029370000000000007,0.6950442906879379
0.046125,0.07882250000000002,0.07230500000000001,0.384705,0.2840825,0.15246749999999998,42,172.6349737,-43.6108974,pasture,1,train,0.029438750000000014,0.6835736635959826
0.025912500000000005,0.050580000000000014,0.04274249999999999,0.2579025,0.135005,0.072525,43,172.6005775,-43.606738,pasture,1,valid,0.020748749999999996,0.7156613281444895
0.027782499999999988,0.044997499999999996,0.03617000000000001,0.36724249999999997,0.14878249999999998,0.06765749999999998,44,172.6081784,-43.6039806,pasture,1,valid,0.012801250000000014,0.8206798252409135
0.037654999999999994,0.07271749999999999,0.05294500000000002,0.45538000000000006,0.234885,0.1102825,45,172.5802845,-43.6208093,pasture,1,train,0.02517625000000001,0.7916883883342348
