FuelClass,class_id,split,PortHills2017_stack_pre_B2,PortHills2017_stack_pre_B3,PortHills2017_stack_pre_B4,PortHills2017_stack_pre_B5,PortHills2017_stack_pre_B6,PortHills2017_stack_pre_B7,PortHills2017_stack_post_B2,PortHills2017_stack_post_B3,PortHills2017_stack_post_B4,PortHills2017_stack_post_B5,PortHills2017_stack_post_B6,PortHills2017_stack_post_B7,PortHills2017_stack_NBR_pre,PortHills2017_stack_NBR_post,PortHills2017_stack_dNBR,PortHills2017_stack_NDVI,PortHills2017_stack_BSI,PortHills2017_stack_severity,PortHills2017_stack_valid_data,PortHills2017_stack_elev,PortHills2017_stack_slope,PortHills2017_stack_northness
pasture,1,train,0.031027499586343765,0.061016250401735306,0.058871250599622726,0.36159124970436096,0.18831375241279602,0.09148625284433365,0.04191749915480614,0.05121250078082085,0.05420999974012375,0.08998750150203705,0.0993650034070015,0.10569000244140625,0.5961562991142273,-0.08024683594703674,555.9435424804688,0.7199690937995911,-0.2273099422454834,2.0,1.0,469.0,11.273324966430664,0.9745035171508789
pasture,1,valid,0.039717499166727066,0.062130000442266464,0.06584250181913376,0.32491999864578247,0.20295749604701996,0.10057500004768372,0.047651249915361404,0.05415499955415726,0.0540587492287159,0.10096000134944916,0.12847374379634857,0.12770375609397888,0.5272564888000488,-0.1169566661119461,523.7535400390625,0.663004994392395,-0.15129747986793518,2.0,1.0,62.0,28.72872543334961,0.6792454123497009
pasture,1,train,0.04967249929904938,0.07497250288724899,0.09180250018835068,0.2663725018501282,0.2620824873447418,0.15469500422477722,0.0441724993288517,0.07147999852895737,0.07454624772071838,0.171827495098114,0.16432000696659088,0.1276487559080124,0.2652246952056885,0.147520050406456,-2.75494122505188,0.48738744854927063,0.05648351460695267,0.0,1.0,270.0,10.302712440490723,0.17810317873954773
pasture,1,train,0.0456712506711483,0.08556000143289566,0.09843000024557114,0.40097126364707947,0.24441374838352203,0.13261249661445618,0.01656249910593033,0.044901251792907715,0.0510062500834465,0.1617487519979477,0.15693624317646027,0.10229375213384628,0.5029364824295044,0.22517208755016327,157.30484008789062,0.6058079600334167,-0.13147632777690887,1.0,1.0,249.0,6.732308387756348,0.8227952122688293
pasture,1,train,0.04917750135064125,0.07251124829053879,0.08228749781847,0.250986248254776,0.18575625121593475,0.12254749983549118,0.02162249945104122,0.04395249858498573,0.043127499520778656,0.11292249709367752,0.10634999722242355,0.08748500049114227,0.34384778141975403,0.1269288808107376,96.45930480957031,0.5061867237091064,-0.05652864649891853,0.0,1.0,190.0,0.9274099469184875,1.0
pasture,1,valid,0.047609999775886536,0.07849249988794327,0.106734998524189,0.3503299951553345,0.22226250171661377,0.10981500148773193,0.04967249929904938,0.06943125277757645,0.06254249811172485,0.1835012435913086,0.146417498588562,0.12018249928951263,0.522693932056427,0.20850226283073425,193.73207092285156,0.5329548120498657,-0.0948396548628807,1.0,1.0,201.0,10.174179077148438,0.9922117590904236
pasture,1,valid,0.051954999566078186,0.08880499750375748,0.11748749762773514,0.36512500047683716,0.26612499356269836,0.13934999704360962,0.05221625044941902,0.06849624961614609,0.06382124871015549,0.16603875160217285,0.15099625289440155,0.12631499767303467,0.44754448533058167,0.1358756273984909,191.20925903320312,0.5131186842918396,-0.041798193007707596,1.0,1.0,202.0,10.174179077148438,0.9922117590904236
pasture,1,train,0.03365375101566315,0.06822124868631363,0.06578750163316727,0.4276599884033203,0.2035900056362152,0.10267875343561172,0.06100250035524368,0.08910749852657318,0.10335250198841095,0.2642275094985962,0.24173249304294586,0.1522199958562851,0.6127805113792419,0.2689594626426697,223.3614501953125,0.7333556413650513,-0.2626776397228241,1.0,1.0,428.0,5.283292293548584,0.8752692937850952
pasture,1,valid,0.047279998660087585,0.08932749927043915,0.08891499787569046,0.4153675138950348,0.3023425042629242,0.1739725023508072,0.06548500061035156,0.10423249751329422,0.11223500221967697,0.33382999897003174,0.282432496547699,0.1729550063610077,0.40960225462913513,0.31744229793548584,-28.299633026123047,0.6473603844642639,-0.08360414952039719,0.0,1.0,309.0,2.7228498458862305,0.34037595987319946
pasture,1,train,0.02698500081896782,0.0538799986243248,0.04873749986290932,0.2566649913787842,0.1452074944972992,0.07178249955177307,0.03823250159621239,0.06345000118017197,0.06534750014543533,0.1123725026845932,0.10360000282526016,0.08567000180482864,0.5628981590270996,0.13483217358589172,307.6064147949219,0.6808310151100159,-0.1878264993429184,2.0,1.0,398.0,28.386980056762695,0.11981969326734543
